* Block Type = Fast 96-Well Block (0.1mL)
* Calibration Background is expired  = Yes
* Calibration Background performed on = 03-02-2017
* Calibration Normalization FAM-ROX is expired = Yes
* Calibration Normalization FAM-ROX performed on = 03-02-2017
* Calibration Normalization VIC-ROX is expired = Yes
* Calibration Normalization VIC-ROX performed on = 03-02-2017
* Calibration Pure Dye FAM is expired = Yes
* Calibration Pure Dye FAM performed on = 03-02-2017
* Calibration Pure Dye NED is expired = Yes
* Calibration Pure Dye NED performed on = 03-02-2017
* Calibration Pure Dye ROX is expired = Yes
* Calibration Pure Dye ROX performed on = 03-02-2017
* Calibration Pure Dye SYBR is expired = Yes
* Calibration Pure Dye SYBR performed on = 03-02-2017
* Calibration Pure Dye TAMRA is expired = Yes
* Calibration Pure Dye TAMRA performed on = 03-02-2017
* Calibration Pure Dye VIC is expired = Yes
* Calibration Pure Dye VIC performed on = 03-02-2017
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 03-02-2017
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 03-02-2017
* Chemistry = SYBR_GREEN
* Date Created = 2017-12-26 11:03:28 AM CST
* Date Modified = 2017-12-26 13:50:36 PM CST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = D:\PB\2017-12-26 110328.eds
* Experiment Name = 2017-12-26 110328
* Experiment Run Start Time = 2017-12-26 21:15:40 PM CST
* Experiment Run Stop Time = 2017-12-26 22:18:15 PM CST
* Experiment Type = Standard Curve
* Instrument Name = 278860552
* Instrument Serial Number = 278860552
* Instrument Type = QuantStudio(TM) 6 Flex System
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2
* User Name = NA

[Sample Setup]
Well	Well Position	Sample Name	Sample Color	Biogroup Name	Biogroup Color	Target Name	Target Color	Task	Reporter	Quencher	Quantity	Comments
8	37	q1-204	2.555	2.412
8	38	q1-204	2.922	2.777
8	39	q1-204	3.130	2.984
8	40	q1-204	3.264	3.117
8	41	q1-204	3.366	3.218
8	42	q1-204	3.443	3.293
8	43	q1-204	3.493	3.342
8	44	q1-204	3.522	3.369
8	45	q1-204	3.534	3.381
9	1	q1-204	0.088	-0.003
9	2	q1-204	0.089	-0.004
9	3	q1-204	0.092	-0.002
9	4	q1-204	0.095	-0.001
9	5	q1-204	0.097	-0.001
9	6	q1-204	0.099	0.000
9	7	q1-204	0.101	0.001
9	8	q1-204	0.103	0.001
9	9	q1-204	0.104	0.001
9	10	q1-204	0.106	0.001
9	11	q1-204	0.107	0.001
9	12	q1-204	0.108	0.000
9	13	q1-204	0.110	0.001
9	14	q1-204	0.112	0.001
9	15	q1-204	0.113	0.001
9	16	q1-204	0.115	0.001
9	17	q1-204	0.116	0.000
9	18	q1-204	0.118	0.000
9	19	q1-204	0.119	-0.000
9	20	q1-204	0.120	-0.000
9	21	q1-204	0.121	-0.001
9	22	q1-204	0.123	-0.001
9	23	q1-204	0.124	-0.001
9	24	q1-204	0.126	-0.001
9	25	q1-204	0.127	-0.001
9	26	q1-204	0.129	-0.001
9	27	q1-204	0.130	-0.001
9	28	q1-204	0.133	-0.001
9	29	q1-204	0.135	0.000
9	30	q1-204	0.137	0.001
9	31	q1-204	0.141	0.004
9	32	q1-204	0.147	0.008
9	33	q1-204	0.157	0.016
9	34	q1-204	0.174	0.032
9	35	q1-204	0.205	0.061
9	36	q1-204	0.262	0.117
9	37	q1-204	0.371	0.224
9	38	q1-204	0.568	0.419
9	39	q1-204	0.901	0.750
9	40	q1-204	1.400	1.249
9	41	q1-204	2.009	1.856
9	42	q1-204	2.557	2.402
9	43	q1-204	2.925	2.769
9	44	q1-204	3.149	2.991
9	45	q1-204	3.279	3.119
10	1	q1-204	0.092	0.000
10	2	q1-204	0.093	-0.001
10	3	q1-204	0.096	0.000
10	4	q1-204	0.098	0.000
10	5	q1-204	0.101	0.001
10	6	q1-204	0.103	0.001
10	7	q1-204	0.105	0.001
10	8	q1-204	0.107	0.001
10	9	q1-204	0.109	0.001
10	10	q1-204	0.111	0.001
10	11	q1-204	0.112	0.000
10	12	q1-204	0.114	0.000
10	13	q1-204	0.116	0.000
10	14	q1-204	0.118	0.001
10	15	q1-204	0.119	-0.000
10	16	q1-204	0.120	-0.001
10	17	q1-204	0.122	-0.002
10	18	q1-204	0.123	-0.002
10	19	q1-204	0.125	-0.002
10	20	q1-204	0.127	-0.002
10	21	q1-204	0.129	-0.002
10	22	q1-204	0.131	-0.002
10	23	q1-204	0.132	-0.003
10	24	q1-204	0.135	-0.002
10	25	q1-204	0.138	-0.002
10	26	q1-204	0.140	-0.001
10	27	q1-204	0.143	-0.000
10	28	q1-204	0.146	0.001
10	29	q1-204	0.151	0.004
10	30	q1-204	0.157	0.008
10	31	q1-204	0.165	0.014
10	32	q1-204	0.177	0.024
10	33	q1-204	0.196	0.041
10	34	q1-204	0.229	0.072
10	35	q1-204	0.288	0.129
10	36	q1-204	0.393	0.232
10	37	q1-204	0.580	0.418
10	38	q1-204	0.902	0.737
10	39	q1-204	1.403	1.236
10	40	q1-204	2.058	1.890
10	41	q1-204	2.710	2.540
10	42	q1-204	3.162	2.989
10	43	q1-204	3.422	3.247
10	44	q1-204	3.578	3.401
10	45	q1-204	3.671	3.493
11	1	q1-204	0.213	0.036
11	2	q1-204	0.216	0.025
11	3	q1-204	0.225	0.020
11	4	q1-204	0.233	0.014
11	5	q1-204	0.241	0.008
11	6	q1-204	0.249	0.003
11	7	q1-204	0.258	-0.002
11	8	q1-204	0.267	-0.007
11	9	q1-204	0.277	-0.010
11	10	q1-204	0.289	-0.012
11	11	q1-204	0.301	-0.014
11	12	q1-204	0.313	-0.016
11	13	q1-204	0.328	-0.014
11	14	q1-204	0.345	-0.011
11	15	q1-204	0.363	-0.007
11	16	q1-204	0.382	-0.001
11	17	q1-204	0.404	0.006
11	18	q1-204	0.427	0.016
11	19	q1-204	0.454	0.029
11	20	q1-204	0.482	0.043
11	21	q1-204	0.512	0.059
11	22	q1-204	0.544	0.078
11	23	q1-204	0.579	0.099
11	24	q1-204	0.616	0.122
11	25	q1-204	0.655	0.147
11	26	q1-204	0.697	0.175
11	27	q1-204	0.737	0.201
11	28	q1-204	0.778	0.229
11	29	q1-204	0.822	0.259
11	30	q1-204	0.870	0.294
11	31	q1-204	0.925	0.334
11	32	q1-204	0.993	0.389
11	33	q1-204	1.084	0.466
11	34	q1-204	1.222	0.590
11	35	q1-204	1.438	0.793
11	36	q1-204	1.770	1.111
11	37	q1-204	2.235	1.562
11	38	q1-204	2.755	2.068
11	39	q1-204	3.150	2.449
11	40	q1-204	3.413	2.698
11	41	q1-204	3.603	2.875
11	42	q1-204	3.747	3.005
11	43	q1-204	3.860	3.104
11	44	q1-204	3.947	3.177
11	45	q1-204	4.002	3.219
12	1	q1-204	0.184	0.001
12	2	q1-204	0.186	-0.000
12	3	q1-204	0.189	0.000
12	4	q1-204	0.193	0.001
12	5	q1-204	0.197	0.002
12	6	q1-204	0.200	0.002
12	7	q1-204	0.203	0.002
12	8	q1-204	0.207	0.002
12	9	q1-204	0.208	0.001
12	10	q1-204	0.211	0.001
12	11	q1-204	0.214	0.000
12	12	q1-204	0.215	-0.001
12	13	q1-204	0.219	-0.001
12	14	q1-204	0.223	-0.000
12	15	q1-204	0.226	-0.000
12	16	q1-204	0.228	-0.001
12	17	q1-204	0.231	-0.002
12	18	q1-204	0.232	-0.003
12	19	q1-204	0.235	-0.003
12	20	q1-204	0.238	-0.004
12	21	q1-204	0.242	-0.003
12	22	q1-204	0.245	-0.002
12	23	q1-204	0.248	-0.003
12	24	q1-204	0.252	-0.002
12	25	q1-204	0.255	-0.001
12	26	q1-204	0.260	-0.000
12	27	q1-204	0.265	0.002
12	28	q1-204	0.271	0.005
12	29	q1-204	0.278	0.009
12	30	q1-204	0.285	0.013
12	31	q1-204	0.295	0.020
12	32	q1-204	0.308	0.029
12	33	q1-204	0.325	0.043
12	34	q1-204	0.351	0.066
12	35	q1-204	0.390	0.102
12	36	q1-204	0.458	0.167
12	37	q1-204	0.577	0.283
12	38	q1-204	0.778	0.481
12	39	q1-204	1.117	0.816
12	40	q1-204	1.625	1.322
12	41	q1-204	2.273	1.967
12	42	q1-204	2.926	2.617
12	43	q1-204	3.443	3.131
12	44	q1-204	3.793	3.478
12	45	q1-204	3.990	3.671
13	1	q1-204	0.069	0.001
13	2	q1-204	0.069	0.002
13	3	q1-204	0.068	0.001
13	4	q1-204	0.067	0.001
13	5	q1-204	0.066	0.001
13	6	q1-204	0.064	0.000
13	7	q1-204	0.063	0.000
13	8	q1-204	0.062	-0.000
13	9	q1-204	0.061	-0.000
13	10	q1-204	0.060	-0.001
13	11	q1-204	0.059	-0.001
13	12	q1-204	0.058	-0.002
13	13	q1-204	0.056	-0.002
13	14	q1-204	0.056	-0.002
13	15	q1-204	0.055	-0.002
13	16	q1-204	0.055	-0.001
13	17	q1-204	0.056	0.000
13	18	q1-204	0.056	0.002
13	19	q1-204	0.058	0.005
13	20	q1-204	0.063	0.010
13	21	q1-204	0.075	0.023
13	22	q1-204	0.098	0.047
13	23	q1-204	0.143	0.093
13	24	q1-204	0.231	0.181
13	25	q1-204	0.395	0.347
13	26	q1-204	0.688	0.640
13	27	q1-204	1.156	1.109
13	28	q1-204	1.785	1.738
13	29	q1-204	2.407	2.361
13	30	q1-204	2.820	2.776
13	31	q1-204	3.084	3.040
13	32	q1-204	3.268	3.225
13	33	q1-204	3.401	3.359
13	34	q1-204	3.499	3.458
13	35	q1-204	3.574	3.533
13	36	q1-204	3.629	3.589
13	37	q1-204	3.672	3.633
13	38	q1-204	3.707	3.669
13	39	q1-204	3.736	3.698
13	40	q1-204	3.759	3.723
13	41	q1-204	3.775	3.739
13	42	q1-204	3.788	3.753
13	43	q1-204	3.801	3.767
13	44	q1-204	3.807	3.774
13	45	q1-204	3.813	3.780
14	1	q1-204	0.122	-0.004
14	2	q1-204	0.124	-0.005
14	3	q1-204	0.129	-0.003
14	4	q1-204	0.132	-0.001
14	5	q1-204	0.135	-0.000
14	6	q1-204	0.138	0.000
14	7	q1-204	0.141	0.000
14	8	q1-204	0.143	0.001
14	9	q1-204	0.146	0.001
14	10	q1-204	0.148	0.001
14	11	q1-204	0.150	0.001
14	12	q1-204	0.152	0.001
14	13	q1-204	0.155	0.001
14	14	q1-204	0.157	0.001
14	15	q1-204	0.159	0.001
14	16	q1-204	0.161	0.000
14	17	q1-204	0.162	-0.000
14	18	q1-204	0.164	-0.001
14	19	q1-204	0.165	-0.002
14	20	q1-204	0.168	-0.001
14	21	q1-204	0.170	-0.001
14	22	q1-204	0.173	-0.001
14	23	q1-204	0.176	-0.000
14	24	q1-204	0.180	0.002
14	25	q1-204	0.189	0.008
14	26	q1-204	0.202	0.019
14	27	q1-204	0.227	0.042
14	28	q1-204	0.272	0.085
14	29	q1-204	0.359	0.169
14	30	q1-204	0.519	0.328
14	31	q1-204	0.800	0.606
14	32	q1-204	1.252	1.056
14	33	q1-204	1.859	1.661
14	34	q1-204	2.463	2.263
14	35	q1-204	2.859	2.656
14	36	q1-204	3.116	2.911
14	37	q1-204	3.300	3.092
14	38	q1-204	3.436	3.226
14	39	q1-204	3.535	3.323
14	40	q1-204	3.609	3.395
14	41	q1-204	3.662	3.446
14	42	q1-204	3.706	3.487
14	43	q1-204	3.740	3.520
14	44	q1-204	3.766	3.543
14	45	q1-204	3.784	3.559
15	1	q1-204	0.110	-0.005
15	2	q1-204	0.112	-0.005
15	3	q1-204	0.117	-0.003
15	4	q1-204	0.120	-0.001
15	5	q1-204	0.124	-0.000
15	6	q1-204	0.126	0.000
15	7	q1-204	0.129	0.001
15	8	q1-204	0.132	0.001
15	9	q1-204	0.134	0.001
15	10	q1-204	0.136	0.001
15	11	q1-204	0.139	0.001
15	12	q1-204	0.141	0.001
15	13	q1-204	0.143	0.001
15	14	q1-204	0.145	0.001
15	15	q1-204	0.147	0.001
15	16	q1-204	0.149	0.000
15	17	q1-204	0.151	0.000
15	18	q1-204	0.153	-0.000
15	19	q1-204	0.155	-0.001
15	20	q1-204	0.156	-0.001
15	21	q1-204	0.158	-0.001
15	22	q1-204	0.161	-0.001
15	23	q1-204	0.163	-0.001
15	24	q1-204	0.166	0.000
15	25	q1-204	0.170	0.002
15	26	q1-204	0.177	0.006
15	27	q1-204	0.189	0.016
15	28	q1-204	0.210	0.034
15	29	q1-204	0.248	0.070
15	30	q1-204	0.319	0.139
15	31	q1-204	0.451	0.269
15	32	q1-204	0.687	0.503
15	33	q1-204	1.073	0.887
15	34	q1-204	1.613	1.424
15	35	q1-204	2.181	1.990
15	36	q1-204	2.568	2.375
15	37	q1-204	2.807	2.612
15	38	q1-204	2.975	2.777
15	39	q1-204	3.101	2.901
15	40	q1-204	3.192	2.990
15	41	q1-204	3.263	3.059
15	42	q1-204	3.317	3.111
15	43	q1-204	3.362	3.153
15	44	q1-204	3.396	3.185
15	45	q1-204	3.418	3.204
16	1	q1-204	0.109	-0.006
16	2	q1-204	0.111	-0.006
16	3	q1-204	0.115	-0.004
16	4	q1-204	0.119	-0.002
16	5	q1-204	0.122	-0.001
16	6	q1-204	0.125	-0.000
16	7	q1-204	0.127	0.000
16	8	q1-204	0.129	0.001
16	9	q1-204	0.132	0.001
16	10	q1-204	0.134	0.001
16	11	q1-204	0.136	0.002
16	12	q1-204	0.138	0.002
16	13	q1-204	0.140	0.001
16	14	q1-204	0.141	0.001
16	15	q1-204	0.144	0.001
16	16	q1-204	0.145	0.001
16	17	q1-204	0.147	0.001
16	18	q1-204	0.149	0.001
16	19	q1-204	0.151	0.000
16	20	q1-204	0.152	-0.000
16	21	q1-204	0.154	-0.000
16	22	q1-204	0.155	-0.001
16	23	q1-204	0.157	-0.001
16	24	q1-204	0.159	-0.001
16	25	q1-204	0.161	-0.001
16	26	q1-204	0.162	-0.001
16	27	q1-204	0.164	-0.001
16	28	q1-204	0.167	-0.001
16	29	q1-204	0.169	-0.001
16	30	q1-204	0.171	-0.000
16	31	q1-204	0.175	0.002
16	32	q1-204	0.181	0.006
16	33	q1-204	0.191	0.014
16	34	q1-204	0.209	0.030
16	35	q1-204	0.242	0.061
16	36	q1-204	0.303	0.120
16	37	q1-204	0.419	0.234
16	38	q1-204	0.627	0.441
16	39	q1-204	0.980	0.792
16	40	q1-204	1.497	1.306
16	41	q1-204	2.092	1.899
16	42	q1-204	2.571	2.377
16	43	q1-204	2.854	2.657
16	44	q1-204	3.016	2.817
16	45	q1-204	3.109	2.909
17	1	q1-204	0.140	-0.008
17	2	q1-204	0.143	-0.008
17	3	q1-204	0.148	-0.005
17	4	q1-204	0.153	-0.002
17	5	q1-204	0.157	-0.001
17	6	q1-204	0.161	0.000
17	7	q1-204	0.164	0.001
17	8	q1-204	0.167	0.001
17	9	q1-204	0.170	0.002
17	10	q1-204	0.173	0.002
17	11	q1-204	0.175	0.002
17	12	q1-204	0.177	0.002
17	13	q1-204	0.180	0.002
17	14	q1-204	0.182	0.001
17	15	q1-204	0.184	0.001
17	16	q1-204	0.187	0.001
17	17	q1-204	0.189	0.000
17	18	q1-204	0.191	0.000
17	19	q1-204	0.193	-0.001
17	20	q1-204	0.195	-0.001
17	21	q1-204	0.197	-0.002
17	22	q1-204	0.200	-0.002
17	23	q1-204	0.203	-0.001
17	24	q1-204	0.206	-0.001
17	25	q1-204	0.210	0.001
17	26	q1-204	0.216	0.004
17	27	q1-204	0.226	0.012
17	28	q1-204	0.245	0.028
17	29	q1-204	0.279	0.060
17	30	q1-204	0.343	0.122
17	31	q1-204	0.462	0.238
17	32	q1-204	0.677	0.451
17	33	q1-204	1.046	0.816
17	34	q1-204	1.597	1.365
17	35	q1-204	2.252	2.017
17	36	q1-204	2.790	2.553
17	37	q1-204	3.106	2.867
17	38	q1-204	3.321	3.079
17	39	q1-204	3.477	3.232
17	40	q1-204	3.591	3.344
17	41	q1-204	3.674	3.425
17	42	q1-204	3.741	3.489
17	43	q1-204	3.788	3.533
17	44	q1-204	3.825	3.567
17	45	q1-204	3.848	3.588
18	1	q1-204	0.124	-0.006
18	2	q1-204	0.127	-0.006
18	3	q1-204	0.132	-0.004
18	4	q1-204	0.137	-0.002
18	5	q1-204	0.141	-0.000
18	6	q1-204	0.144	0.001
18	7	q1-204	0.148	0.001
18	8	q1-204	0.150	0.001
18	9	q1-204	0.154	0.002
18	10	q1-204	0.156	0.002
18	11	q1-204	0.159	0.002
18	12	q1-204	0.161	0.001
18	13	q1-204	0.164	0.001
18	14	q1-204	0.166	0.000
18	15	q1-204	0.168	-0.000
18	16	q1-204	0.170	-0.001
18	17	q1-204	0.173	-0.001
18	18	q1-204	0.175	-0.001
18	19	q1-204	0.177	-0.002
18	20	q1-204	0.180	-0.002
18	21	q1-204	0.183	-0.001
18	22	q1-204	0.187	-0.000
18	23	q1-204	0.193	0.003
18	24	q1-204	0.203	0.010
18	25	q1-204	0.221	0.026
18	26	q1-204	0.255	0.056
18	27	q1-204	0.317	0.116
18	28	q1-204	0.434	0.231
18	29	q1-204	0.649	0.443
18	30	q1-204	1.020	0.811
18	31	q1-204	1.587	1.375
18	32	q1-204	2.293	2.078
18	33	q1-204	2.916	2.699
18	34	q1-204	3.294	3.074
18	35	q1-204	3.550	3.327
18	36	q1-204	3.737	3.512
18	37	q1-204	3.873	3.645
18	38	q1-204	3.968	3.737
18	39	q1-204	4.041	3.808
18	40	q1-204	4.100	3.864
18	41	q1-204	4.148	3.909
18	42	q1-204	4.182	3.940
18	43	q1-204	4.207	3.963
18	44	q1-204	4.229	3.982
18	45	q1-204	4.238	3.988
19	1	q1-204	0.156	-0.005
19	2	q1-204	0.158	-0.004
19	3	q1-204	0.162	-0.003
19	4	q1-204	0.165	-0.001
19	5	q1-204	0.168	-0.000
19	6	q1-204	0.171	0.000
19	7	q1-204	0.174	0.001
19	8	q1-204	0.176	0.001
19	9	q1-204	0.178	0.001
19	10	q1-204	0.180	0.001
19	11	q1-204	0.183	0.001
19	12	q1-204	0.185	0.001
19	13	q1-204	0.187	0.001
19	14	q1-204	0.188	0.001
19	15	q1-204	0.189	-0.000
19	16	q1-204	0.191	-0.000
19	17	q1-204	0.193	-0.001
19	18	q1-204	0.195	-0.001
19	19	q1-204	0.197	-0.001
19	20	q1-204	0.199	-0.001
19	21	q1-204	0.200	-0.002
19	22	q1-204	0.202	-0.002
19	23	q1-204	0.204	-0.002
19	24	q1-204	0.208	-0.000
19	25	q1-204	0.211	0.001
19	26	q1-204	0.215	0.003
19	27	q1-204	0.222	0.007
19	28	q1-204	0.234	0.018
19	29	q1-204	0.257	0.038
19	30	q1-204	0.298	0.077
19	31	q1-204	0.376	0.153
19	32	q1-204	0.520	0.296
19	33	q1-204	0.787	0.560
19	34	q1-204	1.243	1.014
19	35	q1-204	1.937	1.706
19	36	q1-204	2.778	2.545
19	37	q1-204	3.487	3.252
19	38	q1-204	3.906	3.668
19	39	q1-204	4.183	3.944
19	40	q1-204	4.389	4.148
19	41	q1-204	4.543	4.300
19	42	q1-204	4.659	4.414
19	43	q1-204	4.748	4.500
19	44	q1-204	4.813	4.563
19	45	q1-204	4.852	4.601
20	1	q1-204	0.109	-0.006
20	2	q1-204	0.111	-0.005
20	3	q1-204	0.114	-0.003
20	4	q1-204	0.117	-0.002
20	5	q1-204	0.119	-0.001
20	6	q1-204	0.121	-0.000
20	7	q1-204	0.123	0.001
20	8	q1-204	0.125	0.001
20	9	q1-204	0.126	0.001
20	10	q1-204	0.127	0.001
20	11	q1-204	0.129	0.001
20	12	q1-204	0.130	0.001
20	13	q1-204	0.131	0.001
20	14	q1-204	0.133	0.001
20	15	q1-204	0.134	0.001
20	16	q1-204	0.135	0.001
20	17	q1-204	0.136	0.000
20	18	q1-204	0.137	0.000
20	19	q1-204	0.138	-0.000
20	20	q1-204	0.139	-0.000
20	21	q1-204	0.140	-0.001
20	22	q1-204	0.141	-0.001
20	23	q1-204	0.142	-0.001
20	24	q1-204	0.143	-0.001
20	25	q1-204	0.145	-0.001
20	26	q1-204	0.146	-0.002
20	27	q1-204	0.148	-0.001
20	28	q1-204	0.150	0.000
20	29	q1-204	0.153	0.002
20	30	q1-204	0.160	0.007
20	31	q1-204	0.170	0.016
20	32	q1-204	0.189	0.034
20	33	q1-204	0.227	0.070
20	34	q1-204	0.297	0.139
20	35	q1-204	0.426	0.267
20	36	q1-204	0.662	0.502
20	37	q1-204	1.060	0.898
20	38	q1-204	1.643	1.480
20	39	q1-204	2.301	2.137
20	40	q1-204	2.804	2.639
20	41	q1-204	3.128	2.961
20	42	q1-204	3.353	3.185
20	43	q1-204	3.511	3.342
20	44	q1-204	3.624	3.453
20	45	q1-204	3.691	3.519
21	1	q1-204	0.102	-0.003
21	2	q1-204	0.104	-0.003
21	3	q1-204	0.106	-0.002
21	4	q1-204	0.109	-0.002
21	5	q1-204	0.112	-0.000
21	6	q1-204	0.114	0.001
21	7	q1-204	0.116	0.000
21	8	q1-204	0.117	0.000
21	9	q1-204	0.120	0.001
21	10	q1-204	0.121	0.001
21	11	q1-204	0.123	0.001
21	12	q1-204	0.125	0.001
21	13	q1-204	0.127	0.001
21	14	q1-204	0.128	0.001
21	15	q1-204	0.129	0.001
21	16	q1-204	0.131	0.001
21	17	q1-204	0.132	0.000
21	18	q1-204	0.134	0.000
21	19	q1-204	0.135	-0.000
21	20	q1-204	0.136	-0.001
21	21	q1-204	0.138	-0.001
21	22	q1-204	0.139	-0.001
21	23	q1-204	0.141	-0.001
21	24	q1-204	0.142	-0.002
21	25	q1-204	0.144	-0.001
21	26	q1-204	0.146	-0.001
21	27	q1-204	0.148	-0.001
21	28	q1-204	0.150	-0.000
21	29	q1-204	0.153	0.001
21	30	q1-204	0.157	0.004
21	31	q1-204	0.163	0.008
21	32	q1-204	0.171	0.015
21	33	q1-204	0.187	0.028
21	34	q1-204	0.215	0.055
21	35	q1-204	0.268	0.106
21	36	q1-204	0.364	0.200
21	37	q1-204	0.542	0.376
21	38	q1-204	0.849	0.682
21	39	q1-204	1.325	1.157
21	40	q1-204	1.939	1.769
21	41	q1-204	2.527	2.356
21	42	q1-204	2.929	2.755
21	43	q1-204	3.162	2.987
21	44	q1-204	3.294	3.117
21	45	q1-204	3.369	3.191
22	1	q1-204	0.098	-0.002
22	2	q1-204	0.100	-0.003
22	3	q1-204	0.104	-0.001
22	4	q1-204	0.107	0.000
22	5	q1-204	0.109	0.001
22	6	q1-204	0.112	0.001
22	7	q1-204	0.114	0.001
22	8	q1-204	0.115	0.001
22	9	q1-204	0.117	0.000
22	10	q1-204	0.119	0.000
22	11	q1-204	0.121	0.000
22	12	q1-204	0.123	0.000
22	13	q1-204	0.124	0.000
22	14	q1-204	0.126	-0.000
22	15	q1-204	0.128	-0.000
22	16	q1-204	0.130	-0.000
22	17	q1-204	0.131	-0.001
22	18	q1-204	0.133	-0.001
22	19	q1-204	0.135	-0.001
22	20	q1-204	0.137	-0.001
22	21	q1-204	0.138	-0.001
22	22	q1-204	0.141	-0.001
22	23	q1-204	0.143	-0.001
22	24	q1-204	0.144	-0.001
22	25	q1-204	0.147	-0.001
22	26	q1-204	0.150	0.001
22	27	q1-204	0.153	0.002
22	28	q1-204	0.157	0.004
22	29	q1-204	0.164	0.008
22	30	q1-204	0.172	0.015
22	31	q1-204	0.184	0.025
22	32	q1-204	0.206	0.045
22	33	q1-204	0.243	0.080
22	34	q1-204	0.311	0.146
22	35	q1-204	0.437	0.270
22	36	q1-204	0.661	0.493
22	37	q1-204	1.044	0.874
22	38	q1-204	1.623	1.450
22	39	q1-204	2.332	2.157
22	40	q1-204	2.954	2.777
22	41	q1-204	3.314	3.135
22	42	q1-204	3.524	3.344
22	43	q1-204	3.683	3.501
22	44	q1-204	3.799	3.615
22	45	q1-204	3.873	3.687
23	1	q1-204	0.207	0.039
23	2	q1-204	0.210	0.027
23	3	q1-204	0.220	0.022
23	4	q1-204	0.229	0.017
23	5	q1-204	0.237	0.011
23	6	q1-204	0.246	0.005
23	7	q1-204	0.255	-0.001
23	8	q1-204	0.265	-0.005
23	9	q1-204	0.275	-0.010
23	10	q1-204	0.286	-0.013
23	11	q1-204	0.298	-0.016
23	12	q1-204	0.311	-0.018
23	13	q1-204	0.326	-0.018
23	14	q1-204	0.342	-0.016
23	15	q1-204	0.360	-0.012
23	16	q1-204	0.380	-0.007
23	17	q1-204	0.401	-0.000
23	18	q1-204	0.425	0.009
23	19	q1-204	0.451	0.020
23	20	q1-204	0.479	0.033
23	21	q1-204	0.509	0.049
23	22	q1-204	0.541	0.066
23	23	q1-204	0.576	0.087
23	24	q1-204	0.611	0.107
23	25	q1-204	0.648	0.130
23	26	q1-204	0.688	0.155
23	27	q1-204	0.728	0.181
23	28	q1-204	0.769	0.206
23	29	q1-204	0.809	0.232
23	30	q1-204	0.849	0.257
23	31	q1-204	0.890	0.284
23	32	q1-204	0.932	0.311
23	33	q1-204	0.976	0.341
23	34	q1-204	1.026	0.377
23	35	q1-204	1.089	0.425
23	36	q1-204	1.175	0.496
23	37	q1-204	1.304	0.611
23	38	q1-204	1.507	0.799
23	39	q1-204	1.814	1.092
23	40	q1-204	2.234	1.497
23	41	q1-204	2.698	1.946
23	42	q1-204	3.077	2.310
23	43	q1-204	3.339	2.558
23	44	q1-204	3.528	2.732
23	45	q1-204	3.648	2.838
24	1	q1-204	0.174	0.000
24	2	q1-204	0.175	-0.002
24	3	q1-204	0.180	-0.001
24	4	q1-204	0.184	0.001
24	5	q1-204	0.188	0.001
24	6	q1-204	0.192	0.002
24	7	q1-204	0.196	0.003
24	8	q1-204	0.199	0.003
24	9	q1-204	0.201	0.002
24	10	q1-204	0.204	0.001
24	11	q1-204	0.205	0.000
24	12	q1-204	0.208	0.000
24	13	q1-204	0.211	-0.000
24	14	q1-204	0.214	-0.001
24	15	q1-204	0.216	-0.002
24	16	q1-204	0.218	-0.003
24	17	q1-204	0.221	-0.003
24	18	q1-204	0.224	-0.002
24	19	q1-204	0.227	-0.003
24	20	q1-204	0.230	-0.003
24	21	q1-204	0.233	-0.003
24	22	q1-204	0.236	-0.003
24	23	q1-204	0.239	-0.003
24	24	q1-204	0.243	-0.002
24	25	q1-204	0.248	-0.001
24	26	q1-204	0.252	0.000
24	27	q1-204	0.257	0.003
24	28	q1-204	0.263	0.005
24	29	q1-204	0.270	0.009
24	30	q1-204	0.279	0.015
24	31	q1-204	0.289	0.022
24	32	q1-204	0.303	0.033
24	33	q1-204	0.324	0.051
24	34	q1-204	0.357	0.080
24	35	q1-204	0.411	0.132
24	36	q1-204	0.505	0.222
24	37	q1-204	0.671	0.385
24	38	q1-204	0.957	0.669
24	39	q1-204	1.417	1.125
24	40	q1-204	2.043	1.749
24	41	q1-204	2.713	2.415
24	42	q1-204	3.242	2.941
24	43	q1-204	3.574	3.270
24	44	q1-204	3.762	3.455
24	45	q1-204	3.865	3.555
25	1	q3-221	0.077	0.000
25	2	q3-221	0.077	0.001
25	3	q3-221	0.077	0.001
25	4	q3-221	0.076	0.001
25	5	q3-221	0.075	0.001
25	6	q3-221	0.074	0.001
25	7	q3-221	0.072	0.000
25	8	q3-221	0.071	-0.000
25	9	q3-221	0.070	-0.001
25	10	q3-221	0.069	-0.001
25	11	q3-221	0.068	-0.001
25	12	q3-221	0.067	-0.002
25	13	q3-221	0.066	-0.002
25	14	q3-221	0.065	-0.002
25	15	q3-221	0.064	-0.001
25	16	q3-221	0.064	-0.001
25	17	q3-221	0.064	-0.000
25	18	q3-221	0.065	0.001
25	19	q3-221	0.067	0.004
25	20	q3-221	0.071	0.010
25	21	q3-221	0.082	0.021
25	22	q3-221	0.103	0.043
25	23	q3-221	0.143	0.084
25	24	q3-221	0.222	0.164
